eqqumiitsuliortumiinnianngitsungaana	eqqumiitsuliortoq<ental<Lokalis+IP+NIAR=NNGIT<Participium<jeg+UNA
eqqumiitsuliortora	eqqumiitsuliortoq<ental<min<Absolut
eqqumiitsuliortoralu	eqqumiitsuliortoq<ental<min<Absolut+LU
eqqumiitsuliortumukartoqarporli	eqqumiitsuliortoq<ental<Terminalis-KAR+TUQ-QAR<Indikativ<han+LI
eqqumiitsuliortumulli	eqqumiitsuliortoq<ental<Terminalis+LI
eqqumiitsuliortui	eqqumiitsuliortoq<flertal<hans<Absolut
eqqumiitsuliortuilu	eqqumiitsuliortoq<flertal<hans<Absolut+LU
eqqumiitsuliortunik	eqqumiitsuliortoq<flertal<Instrumentalis
eqqumiitsuliortunilli	eqqumiitsuliortoq<flertal<Instrumentalis+LI
eqqumiitsuliortuni	eqqumiitsuliortoq<flertal<Lokalis
eqqumiitsuliortukka	eqqumiitsuliortoq<flertal<min<Absolut
eqqumiitsuliortukkali	eqqumiitsuliortoq<flertal<min<Absolut+LI
eqqumiitsuliortoriartorlugilli	eqqumiitsuliortoq+GӘ+GIARTUR<Ledsagemåde<dem+LI
eqqumiitsuliortorilaarpaali	eqqumiitsuliortoq+GӘ-LAAR<Indikativ<HanHam+LI
eqqumiitsuliortorilaarlugilli	eqqumiitsuliortoq+GӘ-LAAR<Ledsagemåde<dem+LI
eqqumiitsuliortorissagaluarpakka	eqqumiitsuliortoq+GӘ-SSA=GALUAR<Indikativ<JegDem
eqqumiitsuliortorisartigillu	eqqumiitsuliortoq+GӘ+TAR<Imperativ<ViDem+LU
eqqumiitsuliortuinnaq	eqqumiitsuliortoq-INNAQ<ental<Absolut
eqqumiitsuliortuinnaali	eqqumiitsuliortoq-INNAQ<ental<hans<Absolut+LI
eqqumiitsuliortuinnaat	eqqumiitsuliortoq-INNAQ<flertal<Relativ
eqqumiitsuliortuinnaleriniartoq	eqqumiitsuliortoq-INNAQ-LIRI+NIAR+TUQ<ental<Absolut
eqqumiitsuliortuinnalerisimavit	eqqumiitsuliortoq-INNAQ-LIRI+SIMA<Interrogativ<du
eqqumiitsuliortuinnaalaartartoqanngilangali	eqqumiitsuliortoq-INNAQ-U-LAAR=TAR+TUQ-QAR-NNGIT<Indikativ<jeg+LI
eqqumiitsuliortulik	eqqumiitsuliortoq-LIK<ental<Absolut
eqqumiitsuliortulia	eqqumiitsuliortoq-LIK<ental<hans<Absolut
eqqumiitsuliortullit	eqqumiitsuliortoq-LIK<flertal<Absolut
eqqumiitsuliortullinuna	eqqumiitsuliortoq-LIK<flertal<Absolut+UNA
eqqumiitsuliortullilli	eqqumiitsuliortoq-LIK<flertal<Relativ+LI
eqqumiitsuliortulinngunngilanga	eqqumiitsuliortoq-LIK-NNGUR-NNGIT<Indikativ<jeg
eqqumiitsuliortulerillunili	eqqumiitsuliortoq-LIRI<Ledsagemåde<han_selv+LI
eqqumiitsuliortulerillunga	eqqumiitsuliortoq-LIRI<Ledsagemåde<jeg
eqqumiitsuliortulerissalluni	eqqumiitsuliortoq-LIRI-SSA<Ledsagemåde<han_selv
eqqumiitsuliortormiumullu	eqqumiitsuliortoq+MIU<ental<Terminalis+LU
eqqumiitsuliortormioqarporli	eqqumiitsuliortoq+MIU-QAR<Indikativ<han+LI
eqqumiitsuliortormioqarneq	eqqumiitsuliortoq+MIU-QAR+NIQ<ental<Absolut
eqqumiitsuliortormioqarneruna	eqqumiitsuliortoq+MIU-QAR+NIQ<ental<Absolut+UNA
eqqumiitsuliortormioqartoq	eqqumiitsuliortoq+MIU-QAR<Participium<han
eqqumiitsuliortormioqartoq	eqqumiitsuliortoq+MIU-QAR+TUQ<ental<Absolut
eqqumiitsuliortormiuujartorpit	eqqumiitsuliortoq+MIU-U+GIARTUR<Interrogativ<du
eqqumiitsuliortormiuuvungaana	eqqumiitsuliortoq+MIU-U<Indikativ<jeg+UNA
eqqumiitsuliortormiuulerluni	eqqumiitsuliortoq+MIU-U-LIR<Ledsagemåde<han_selv
eqqumiitsuliortormiuuniarpunga	eqqumiitsuliortoq+MIU-U+NIAR<Indikativ<jeg
eqqumiitsuliortormiuunnginnerilli	eqqumiitsuliortoq+MIU-U-NNGIT+NIQ<flertal<Absolut+LI
eqqumiitsuliortormiuussagaluarlutilli	eqqumiitsuliortoq+MIU-U-SSA=GALUAR<Ledsagemåde<de_selv+LI
eqqumiitsuliortunngua	eqqumiitsuliortoq-NNGUAQ<ental<hans<Absolut
eqqumiitsuliortunngualu	eqqumiitsuliortoq-NNGUAQ<ental<hans<Absolut+LU
eqqumiitsuliortunngui	eqqumiitsuliortoq-NNGUAQ<flertal<hans<Absolut
eqqumiitsuliortunnguusaraluarpisi	eqqumiitsuliortoq-NNGUAQ-U+TAR=GALUAR<Interrogativ<I
eqqumiitsuliortunngulaartungali	eqqumiitsuliortoq-NNGUR-LAAR<Participium<jeg+LI
eqqumiitsuliortunngulaartarlutinguna	eqqumiitsuliortoq-NNGUR-LAAR=TAR<Ledsagemåde<de_selv+UNA
eqqumiitsuliortunngornanga	eqqumiitsuliortoq-NNGUR-NNGIT<Ledsagemåde<jeg
eqqumiitsuliortunngortullu	eqqumiitsuliortoq-NNGUR<Participium<de+LU
eqqumiitsuliortunngussagaluartumununa	eqqumiitsuliortoq-NNGUR-SSA=GALUAR+TUQ<ental<Terminalis+UNA
eqqumiitsuliortunngussasulli	eqqumiitsuliortoq-NNGUR-SSA<Participium<de+LI
eqqumiitsuliortorpassuilli	eqqumiitsuliortoq+PASSUAQ<flertal<Absolut+LI
eqqumiitsuliortorpassuarni	eqqumiitsuliortoq+PASSUAQ<flertal<Lokalis
eqqumiitsuliortoqalaarpisi	eqqumiitsuliortoq-QAR-LAAR<Interrogativ<I
eqqumiitsuliortoqalaartungalu	eqqumiitsuliortoq-QAR-LAAR<Participium<jeg+LU
eqqumiitsuliortoqalaartarpoq	eqqumiitsuliortoq-QAR-LAAR=TAR<Indikativ<han
eqqumiitsuliortoqalaartarnikkalu	eqqumiitsuliortoq-QAR-LAAR=TAR+NIQ<flertal<min<Absolut+LU
eqqumiitsuliortoqalaartartoq	eqqumiitsuliortoq-QAR-LAAR=TAR<Participium<han
eqqumiitsuliortoqalaartunngussaanga	eqqumiitsuliortoq-QAR-LAAR+TUQ-NNGUR-SSA<Indikativ<jeg
eqqumiitsuliortoqarlunga	eqqumiitsuliortoq-QAR<Ledsagemåde<jeg
eqqumiitsuliortoqalernernik	eqqumiitsuliortoq-QAR-LIR+NIQ<flertal<Instrumentalis
eqqumiitsuliortoqanngitsulli	eqqumiitsuliortoq-QAR-NNGIT<Participium<de+LI
eqqumiitsuliortoqanngitsoq	eqqumiitsuliortoq-QAR-NNGIT+TUQ<ental<Absolut
eqqumiitsuliortoqassagaluarpunga	eqqumiitsuliortoq-QAR-SSA=GALUAR<Indikativ<jeg
eqqumiitsuliortoqassagaluartungali	eqqumiitsuliortoq-QAR-SSA=GALUAR<Participium<jeg+LI
eqqumiitsuliortuujartornerilu	eqqumiitsuliortoq-U+GIARTUR+NIQ<flertal<hans<Absolut+LU
eqqumiitsuliortuulaartarlunili	eqqumiitsuliortoq-U-LAAR=TAR<Ledsagemåde<han_selv+LI
eqqumiitsuliortuulluni	eqqumiitsuliortoq-U<Ledsagemåde<han_selv
eqqumiitsuliortuuniarnanga	eqqumiitsuliortoq-U+NIAR=NNGIT<Ledsagemåde<jeg
eqqumiitsuliortuusununa	eqqumiitsuliortoq-U<Participium<de+UNA
eqqumiitsuliortuusimasarlungali	eqqumiitsuliortoq-U+SIMA=TAR<Ledsagemåde<jeg+LI
eqqumiitsuliortuusimasoq	eqqumiitsuliortoq-U+SIMA+TUQ<ental<Absolut
eqqumiitsuliortuussallutik	eqqumiitsuliortoq-U-SSA<Ledsagemåde<de_selv
Esbjerg	Esbjerg<Absolut
Esbjergili	Esbjerg<Absolut+LI
Esbjergilu	Esbjerg<Absolut+LU
Esbjergiuna	Esbjerg<Absolut+UNA
Esbjergimik	Esbjerg<Instrumentalis
Esbjergimilli	Esbjerg<Instrumentalis+LI
Esbjergimillu	Esbjerg<Instrumentalis+LU
Esbjergiminguna	Esbjerg<Instrumentalis+UNA
Esbjergimi	Esbjerg<Lokalis
Esbjergimiikkaluarneruna	Esbjerg<Lokalis+IP+GALUAR+NIQ+UNA
Esbjergimiilaartoqarpoq	Esbjerg<Lokalis+IP-LAAR+TUQ-QAR<Indikativ<han
Esbjergimiinniarnangaana	Esbjerg<Lokalis+IP+NIAR=NNGIT<Ledsagemåde<jeg+UNA
Esbjergimiittulli	Esbjerg<Lokalis+IP<Participium<de+LI
Esbjergimiissinnaavisi	Esbjerg<Lokalis+IP+SINNAA<Interrogativ<I
Esbjergimiissagaluarlunga	Esbjerg<Lokalis+IP-SSA=GALUAR<Ledsagemåde<jeg
Esbjergimiissallutinguna	Esbjerg<Lokalis+IP-SSA<Ledsagemåde<de_selv+UNA
Esbjergimili	Esbjerg<Lokalis+LI
Esbjergimilu	Esbjerg<Lokalis+LU
Esbjergimiuna	Esbjerg<Lokalis+UNA
Esbjergimiu	Esbjerg+MIU<ental<Absolut
Esbjergimiumik	Esbjerg+MIU<ental<Instrumentalis
Esbjergimiumiissasulli	Esbjerg+MIU<ental<Lokalis+IP-SSA<Participium<de+LI
Esbjergimiunik	Esbjerg+MIU<flertal<Instrumentalis
Esbjergimiunilli	Esbjerg+MIU<flertal<Instrumentalis+LI
Esbjergimiuni	Esbjerg+MIU<flertal<Lokalis
Esbjergimiuniilaartartorli	Esbjerg+MIU<flertal<Lokalis+IP-LAAR=TAR<Participium<han+LI
Esbjergimiuniissaanga	Esbjerg+MIU<flertal<Lokalis+IP-SSA<Indikativ<jeg
Esbjergimiuniissasunga	Esbjerg+MIU<flertal<Lokalis+IP-SSA<Participium<jeg
Esbjergimiulerigaluarlunili	Esbjerg+MIU-LIRI+GALUAR<Ledsagemåde<han_selv+LI
Esbjergimiuleriniarnatinguna	Esbjerg+MIU-LIRI+NIAR=NNGIT<Ledsagemåde<de_selv+UNA
Esbjergimiuleriniarnani	Esbjerg+MIU-LIRI+NIAR=NNGIT<Ledsagemåde<han_selv
Esbjergimiulerinianngitsormiuniinniartut	Esbjerg+MIU-LIRI+NIAR=NNGIT+TUQ+MIU<flertal<Lokalis+IP+NIAR<Participium<de
Esbjergimiuleriniartoq	Esbjerg+MIU-LIRI+NIAR<Participium<han
Esbjergimiulerinikkaana	Esbjerg+MIU-LIRI+NIQ<flertal<min<Absolut+UNA
Esbjergimiulerisimavugununa	Esbjerg+MIU-LIRI+SIMA<Indikativ<vi+UNA
Esbjergimiulerisarpit	Esbjerg+MIU-LIRI+TAR<Interrogativ<du
Esbjergimiunngoraluarpit	Esbjerg+MIU-NNGUR+GALUAR<Interrogativ<du
Esbjergimiunngoraluarnerit	Esbjerg+MIU-NNGUR+GALUAR+NIQ<flertal<Relativ
Esbjergimiunngulaarpisi	Esbjerg+MIU-NNGUR-LAAR<Interrogativ<I
Esbjergimiunngulaartarpit	Esbjerg+MIU-NNGUR-LAAR=TAR<Interrogativ<du
Esbjergimiunngulaartartorli	Esbjerg+MIU-NNGUR-LAAR=TAR<Participium<han+LI
Esbjergimiunngorlunga	Esbjerg+MIU-NNGUR<Ledsagemåde<jeg
Esbjergimiunngulerpisi	Esbjerg+MIU-NNGUR-LIR<Interrogativ<I
Esbjergimiunngulertumi	Esbjerg+MIU-NNGUR-LIR+TUQ<ental<Lokalis
Esbjergimiunngunnginnernukanngitsorli	Esbjerg+MIU-NNGUR-NNGIT+NIQ<flertal<Terminalis-KAR-NNGIT+TUQ<ental<Absolut+LI
Esbjergimiunngortaraluarlutik	Esbjerg+MIU-NNGUR+TAR=GALUAR<Ledsagemåde<de_selv
Esbjergimiunngortaraluarnikka	Esbjerg+MIU-NNGUR+TAR=GALUAR+NIQ<flertal<min<Absolut
Esbjergimiunngortartunga	Esbjerg+MIU-NNGUR+TAR<Participium<jeg
Esbjergimioqarpoq	Esbjerg+MIU-QAR<Indikativ<han
Esbjergimioqarporli	Esbjerg+MIU-QAR<Indikativ<han+LI
Esbjergimioqarporlu	Esbjerg+MIU-QAR<Indikativ<han+LU
Esbjergimioqarneq	Esbjerg+MIU-QAR+NIQ<ental<Absolut
Esbjergimioqarnerli	Esbjerg+MIU-QAR+NIQ<ental<Absolut+LI
Esbjergimioqarneruna	Esbjerg+MIU-QAR+NIQ<ental<Absolut+UNA
Esbjergimioqartoq	Esbjerg+MIU-QAR<Participium<han
Esbjergimioqartorli	Esbjerg+MIU-QAR<Participium<han+LI
Esbjergimioqartorlu	Esbjerg+MIU-QAR<Participium<han+LU
Esbjergimioqartoruna	Esbjerg+MIU-QAR<Participium<han+UNA
Esbjergimioqartoq	Esbjerg+MIU-QAR+TUQ<ental<Absolut
Esbjergimioqartorli	Esbjerg+MIU-QAR+TUQ<ental<Absolut+LI
Esbjergimioqartorlu	Esbjerg+MIU-QAR+TUQ<ental<Absolut+LU
Esbjergimioqartoruna	Esbjerg+MIU-QAR+TUQ<ental<Absolut+UNA
Esbjergimiuugaluartulli	Esbjerg+MIU-U+GALUAR<Participium<de+LI
Esbjergimiuugaluartunga	Esbjerg+MIU-U+GALUAR<Participium<jeg
Esbjergimiuugaluartuliiuna	Esbjerg+MIU-U+GALUAR+TUQ-LIK<flertal<hans<Absolut+UNA
Esbjergimiuujartortulerissagaluarlungalu	Esbjerg+MIU-U+GIARTUR+TUQ-LIRI-SSA=GALUAR<Ledsagemåde<jeg+LU
Esbjergimiuuvugulli	Esbjerg+MIU-U<Indikativ<vi+LI
Esbjergimiuuisi	Esbjerg+MIU-U<Interrogativ<I
Esbjergimiuullutinguna	Esbjerg+MIU-U<Ledsagemåde<de_selv+UNA
Esbjergimiuullungalu	Esbjerg+MIU-U<Ledsagemåde<jeg+LU
Esbjergimiuulerpugut	Esbjerg+MIU-U-LIR<Indikativ<vi
Esbjergimiuulerpisi	Esbjerg+MIU-U-LIR<Interrogativ<I
Esbjergimiuulernertut	Esbjerg+MIU-U-LIR+NIQ<ental<Aequalis
Esbjergimiuulernikka	Esbjerg+MIU-U-LIR+NIQ<flertal<min<Absolut
Esbjergimiuulertoqassavit	Esbjerg+MIU-U-LIR+TUQ-QAR-SSA<Interrogativ<du
Esbjergimiuunianngillat	Esbjerg+MIU-U+NIAR=NNGIT<Indikativ<de
Esbjergimiuuniarnanga	Esbjerg+MIU-U+NIAR=NNGIT<Ledsagemåde<jeg
Esbjergimiuuniartoq	Esbjerg+MIU-U+NIAR<Participium<han
Esbjergimiuuneq	Esbjerg+MIU-U+NIQ<ental<Absolut
Esbjergimiuunikka	Esbjerg+MIU-U+NIQ<flertal<min<Absolut
Esbjergimiuunerillu	Esbjerg+MIU-U+NIQ<flertal<Relativ+LU
Esbjergimiuusorlu	Esbjerg+MIU-U<Participium<han+LU
Esbjergimiuusungali	Esbjerg+MIU-U<Participium<jeg+LI
Esbjergimiuusimanikka	Esbjerg+MIU-U+SIMA+NIQ<flertal<min<Absolut
Esbjergimiuusimasarpit	Esbjerg+MIU-U+SIMA=TAR<Interrogativ<du
Esbjergimiuusimasoq	Esbjerg+MIU-U+SIMA+TUQ<ental<Absolut
Esbjergimiuusimasunnguili	Esbjerg+MIU-U+SIMA+TUQ-NNGUAQ<flertal<hans<Absolut+LI
Esbjergimiuusinnaavoq	Esbjerg+MIU-U+SINNAA<Indikativ<han
Esbjergimiuusinnaavorlu	Esbjerg+MIU-U+SINNAA<Indikativ<han+LU
Esbjergimiuusinnaallutilli	Esbjerg+MIU-U+SINNAA<Ledsagemåde<de_selv+LI
Esbjergimiuusinnaasunngussallutik	Esbjerg+MIU-U+SINNAA+TUQ-NNGUR-SSA<Ledsagemåde<de_selv
Esbjergimiuussallutinguna	Esbjerg+MIU-U-SSA<Ledsagemåde<de_selv+UNA
Esbjergimiuusarput	Esbjerg+MIU-U+TAR<Indikativ<de
Esbjergimiuusoq	Esbjerg+MIU-U+TUQ<ental<Absolut
Esbjergimiuusunngussagaluarlungali	Esbjerg+MIU-U+TUQ-NNGUR-SSA=GALUAR<Ledsagemåde<jeg+LI
Esbjergimut	Esbjerg<Terminalis
Esbjergimukariartorpunga	Esbjerg<Terminalis-KAR+GIARTUR<Indikativ<jeg
Esbjergimukalaarpugulli	Esbjerg<Terminalis-KAR-LAAR<Indikativ<vi+LI
Esbjergimukalaarpugununa	Esbjerg<Terminalis-KAR-LAAR<Indikativ<vi+UNA
Esbjergimukalaarpit	Esbjerg<Terminalis-KAR-LAAR<Interrogativ<du
Esbjergimukalaarlunili	Esbjerg<Terminalis-KAR-LAAR<Ledsagemåde<han_selv+LI
Esbjergimukalaartulli	Esbjerg<Terminalis-KAR-LAAR<Participium<de+LI
Esbjergimukalaartunga	Esbjerg<Terminalis-KAR-LAAR<Participium<jeg
Esbjergimukalaartungaana	Esbjerg<Terminalis-KAR-LAAR<Participium<jeg+UNA
Esbjergimukalaartarneq	Esbjerg<Terminalis-KAR-LAAR=TAR+NIQ
Esbjergimukalaartartoqanngilaq	Esbjerg<Terminalis-KAR-LAAR=TAR+TUQ-QAR-NNGIT<Indikativ<han
Esbjergimukalaartorli	Esbjerg<Terminalis-KAR-LAAR+TUQ+LI
Esbjergimukarlungali	Esbjerg<Terminalis-KAR<Ledsagemåde<jeg+LI
Esbjergimukalerpunga	Esbjerg<Terminalis-KAR-LIR<Indikativ<jeg
Esbjergimukanngilaq	Esbjerg<Terminalis-KAR-NNGIT<Indikativ<han
Esbjergimukanngilatit	Esbjerg<Terminalis-KAR-NNGIT<Interrogativ<du
Esbjergimukassappununa	Esbjerg<Terminalis-KAR-SSA<Indikativ<de+UNA
Esbjergimukassalluni	Esbjerg<Terminalis-KAR-SSA<Ledsagemåde<han_selv
Esbjergimukartoq	Esbjerg<Terminalis-KAR+TUQ
Esbjergimulli	Esbjerg<Terminalis+LI
Esbjergimullu	Esbjerg<Terminalis+LU
Esbjergimununa	Esbjerg<Terminalis+UNA
Finland	Finland<Absolut
Finlandili	Finland<Absolut+LI
Finlandilu	Finland<Absolut+LU
Finlandiuna	Finland<Absolut+UNA
Finlandimik	Finland<Instrumentalis
Finlandimilli	Finland<Instrumentalis+LI
Finlandimillu	Finland<Instrumentalis+LU
Finlandiminguna	Finland<Instrumentalis+UNA
Finlandimi	Finland<Lokalis
Finlandimiikkaluarnerli	Finland<Lokalis+IP+GALUAR+NIQ+LI
Finlandimiippugullu	Finland<Lokalis+IP<Indikativ<vi+LU
Finlandimiilaartarlunga	Finland<Lokalis+IP-LAAR=TAR<Ledsagemåde<jeg
Finlandimili	Finland<Lokalis+LI
Finlandimilu	Finland<Lokalis+LU
Finlandimiuna	Finland<Lokalis+UNA
Finlandimiu	Finland+MIU<ental<Absolut
Finlandimiuli	Finland+MIU<ental<Absolut+LI
Finlandimiumi	Finland+MIU<ental<Lokalis
Finlandimiumukarnerli	Finland+MIU<ental<Terminalis-KAR+NIQ+LI
Finlandimiumukassagaluarneq	Finland+MIU<ental<Terminalis-KAR-SSA=GALUAR+NIQ
Finlandimiumullu	Finland+MIU<ental<Terminalis+LU
Finlandimiunilli	Finland+MIU<flertal<Instrumentalis+LI
Finlandimiunillu	Finland+MIU<flertal<Instrumentalis+LU
Finlandimiuni	Finland+MIU<flertal<Lokalis
Finlandimiuniippit	Finland+MIU<flertal<Lokalis+IP<Interrogativ<du
Finlandimiuniippisi	Finland+MIU<flertal<Lokalis+IP<Interrogativ<I
Finlandimiuniissagaluarlunga	Finland+MIU<flertal<Lokalis+IP-SSA=GALUAR<Ledsagemåde<jeg
Finlandimiuniittorlu	Finland+MIU<flertal<Lokalis+IP+TUQ+LU
Finlandimiulerigaluarlungali	Finland+MIU-LIRI+GALUAR<Ledsagemåde<jeg+LI
Finlandimiuleriartorpunga	Finland+MIU-LIRI+GIARTUR<Indikativ<jeg
Finlandimiuleriartortormioqarpoq	Finland+MIU-LIRI+GIARTUR+TUQ+MIU-QAR<Indikativ<han
Finlandimiuleriartortorpassuakka	Finland+MIU-LIRI+GIARTUR+TUQ+PASSUAQ<flertal<min<Absolut
Finlandimiulerissalluni	Finland+MIU-LIRI-SSA<Ledsagemåde<han_selv
Finlandimiulerisullilli	Finland+MIU-LIRI+TUQ-LIK<flertal<Absolut+LI
Finlandimiunngoraluarlutik	Finland+MIU-NNGUR+GALUAR<Ledsagemåde<de_selv
Finlandimiunngoraluartunga	Finland+MIU-NNGUR+GALUAR<Participium<jeg
Finlandimiunngorpit	Finland+MIU-NNGUR<Interrogativ<du
Finlandimiunngulaartarpit	Finland+MIU-NNGUR-LAAR=TAR<Interrogativ<du
Finlandimiunngulaartullillu	Finland+MIU-NNGUR-LAAR+TUQ-LIK<flertal<Relativ+LU
Finlandimiunngortunga	Finland+MIU-NNGUR<Participium<jeg
Finlandimiunngortungali	Finland+MIU-NNGUR<Participium<jeg+LI
Finlandimiunngorsimavunga	Finland+MIU-NNGUR+SIMA<Indikativ<jeg
Finlandimiunngorsinnaavit	Finland+MIU-NNGUR+SINNAA<Interrogativ<du
Finlandimiunngorsinnaanikka	Finland+MIU-NNGUR+SINNAA+NIQ<flertal<min<Absolut
Finlandimiunngussagaluartunga	Finland+MIU-NNGUR-SSA=GALUAR<Participium<jeg
Finlandimiunngussagaluartoq	Finland+MIU-NNGUR-SSA=GALUAR+TUQ<ental<Absolut
Finlandimiunngussasullu	Finland+MIU-NNGUR-SSA<Participium<de+LU
Finlandimiunngussasununa	Finland+MIU-NNGUR-SSA<Participium<de+UNA
Finlandimiunngortarpit	Finland+MIU-NNGUR+TAR<Interrogativ<du
Finlandimioqarpoq	Finland+MIU-QAR<Indikativ<han
Finlandimioqarporli	Finland+MIU-QAR<Indikativ<han+LI
Finlandimioqarneq	Finland+MIU-QAR+NIQ<ental<Absolut
Finlandimioqarnerli	Finland+MIU-QAR+NIQ<ental<Absolut+LI
Finlandimioqarnerlu	Finland+MIU-QAR+NIQ<ental<Absolut+LU
Finlandimioqarneruna	Finland+MIU-QAR+NIQ<ental<Absolut+UNA
Finlandimioqartoq	Finland+MIU-QAR<Participium<han
Finlandimioqartorli	Finland+MIU-QAR<Participium<han+LI
Finlandimioqartoq	Finland+MIU-QAR+TUQ<ental<Absolut
Finlandimioqartorlu	Finland+MIU-QAR+TUQ<ental<Absolut+LU
Finlandimioqartoruna	Finland+MIU-QAR+TUQ<ental<Absolut+UNA
Finlandimiuugaluarpungali	Finland+MIU-U+GALUAR<Indikativ<jeg+LI
Finlandimiuujartorpisi	Finland+MIU-U+GIARTUR<Interrogativ<I
Finlandimiuujartortorillunga	Finland+MIU-U+GIARTUR+TUQ+GӘ<Ledsagemåde<mig
Finlandimiuuvoq	Finland+MIU-U<Indikativ<han
Finlandimiuuvunga	Finland+MIU-U<Indikativ<jeg
Finlandimiuuit	Finland+MIU-U<Interrogativ<du
Finlandimiuuisi	Finland+MIU-U<Interrogativ<I
Finlandimiuulaarlutik	Finland+MIU-U-LAAR<Ledsagemåde<de_selv
Finlandimiuulaartartoriviuk	Finland+MIU-U-LAAR=TAR+TUQ+GӘ<Interrogativ<DuHam
Finlandimiuulluni	Finland+MIU-U<Ledsagemåde<han_selv
Finlandimiuuniarpulli	Finland+MIU-U+NIAR<Indikativ<de+LI
Finlandimiuuniarnikka	Finland+MIU-U+NIAR+NIQ<flertal<min<Absolut
Finlandimiuuniarnatillu	Finland+MIU-U+NIAR=NNGIT<Ledsagemåde<de_selv+LU
Finlandimiuuniarnatinguna	Finland+MIU-U+NIAR=NNGIT<Ledsagemåde<de_selv+UNA
Finlandimiuuniarnanili	Finland+MIU-U+NIAR=NNGIT<Ledsagemåde<han_selv+LI
Finlandimiuuniannginneq	Finland+MIU-U+NIAR=NNGIT+NIQ<ental<Absolut
Finlandimiuunianngitsoq	Finland+MIU-U+NIAR=NNGIT<Participium<han
Finlandimiuuniartulialli	Finland+MIU-U+NIAR+TUQ-LIK<ental<deres+LI
Finlandimiuuniartunnguaq	Finland+MIU-U+NIAR+TUQ-NNGUAQ<ental<Absolut
Finlandimiuunerinuna	Finland+MIU-U+NIQ<flertal<Absolut+UNA
Finlandimiuunikka	Finland+MIU-U+NIQ<flertal<min<Absolut
Finlandimiuunikkali	Finland+MIU-U+NIQ<flertal<min<Absolut+LI
Finlandimiuunerilli	Finland+MIU-U+NIQ<flertal<Relativ+LI
Finlandimiuunernununa	Finland+MIU-U+NIQ<flertal<Terminalis+UNA
Finlandimiuunanga	Finland+MIU-U-NNGIT<Ledsagemåde<jeg
Finlandimiuusunga	Finland+MIU-U<Participium<jeg
Finlandimiuusimalluniuna	Finland+MIU-U+SIMA<Ledsagemåde<han_selv+UNA
Finlandimiuusimaneq	Finland+MIU-U+SIMA+NIQ<ental<Absolut
Finlandimiuusimasarnikkali	Finland+MIU-U+SIMA=TAR+NIQ<flertal<min<Absolut+LI
Finlandimiuusinnaavisi	Finland+MIU-U+SINNAA<Interrogativ<I
Finlandimiuussappununa	Finland+MIU-U-SSA<Indikativ<de+UNA
Finlandimiuussavit	Finland+MIU-U-SSA<Interrogativ<du
Finlandimiuusaraluarpungali	Finland+MIU-U+TAR=GALUAR<Indikativ<jeg+LI
Finlandimiuusaraluarluni	Finland+MIU-U+TAR=GALUAR<Ledsagemåde<han_selv
Finlandimiuusaraluarlungaana	Finland+MIU-U+TAR=GALUAR<Ledsagemåde<jeg+UNA
Finlandimiuusarnera	Finland+MIU-U+TAR+NIQ<ental<hans<Absolut
Finlandimiuusarnikka	Finland+MIU-U+TAR+NIQ<flertal<min<Absolut
Finlandimiuusartungali	Finland+MIU-U+TAR<Participium<jeg+LI
Finlandimiuusormiuulernikkali	Finland+MIU-U+TUQ+MIU-U-LIR+NIQ<flertal<min<Absolut+LI
Finlandimut	Finland<Terminalis
Finlandimukalaarpunga	Finland<Terminalis-KAR-LAAR<Indikativ<jeg
Finlandimukalaartoq	Finland<Terminalis-KAR-LAAR<Participium<han
Finlandimukalaartarpit	Finland<Terminalis-KAR-LAAR=TAR<Interrogativ<du
Finlandimukalaartarneq	Finland<Terminalis-KAR-LAAR=TAR+NIQ
Finlandimukalaartartunga	Finland<Terminalis-KAR-LAAR=TAR<Participium<jeg
Finlandimukalertoqanngilaq	Finland<Terminalis-KAR-LIR+TUQ-QAR-NNGIT<Indikativ<han
Finlandimukanngilagut	Finland<Terminalis-KAR-NNGIT<Indikativ<vi
Finlandimukanngilatit	Finland<Terminalis-KAR-NNGIT<Interrogativ<du
Finlandimukanngitsoruna	Finland<Terminalis-KAR-NNGIT+TUQ<ental<Absolut+UNA
Finlandimukassagaluartorli	Finland<Terminalis-KAR-SSA=GALUAR+TUQ+LI
Finlandimukassasut	Finland<Terminalis-KAR-SSA<Participium<de
Finlandimukartoq	Finland<Terminalis-KAR+TUQ
Finlandimulli	Finland<Terminalis+LI
Finlandimullu	Finland<Terminalis+LU
Finlandimununa	Finland<Terminalis+UNA
Gentofte	Gentofte<Absolut
Gentofteli	Gentofte<Absolut+LI
Gentoftelu	Gentofte<Absolut+LU
Gentofteuna	Gentofte<Absolut+UNA
Gentoftemik	Gentofte<Instrumentalis
Gentoftemilli	Gentofte<Instrumentalis+LI
Gentoftemillu	Gentofte<Instrumentalis+LU
Gentofteminguna	Gentofte<Instrumentalis+UNA
Gentoftemi	Gentofte<Lokalis
Gentoftemiikkaluarlutik	Gentofte<Lokalis+IP+GALUAR<Ledsagemåde<de_selv
Gentoftemiikkaluartungaana	Gentofte<Lokalis+IP+GALUAR<Participium<jeg+UNA
Gentoftemiippisi	Gentofte<Lokalis+IP<Interrogativ<I
Gentoftemiilaarluni	Gentofte<Lokalis+IP-LAAR<Ledsagemåde<han_selv
